Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time
TPC-DI,Joinable,prospect_both_50_30_ac4_ev,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,209.58621907234192
TPC-DI,Joinable,prospect_both_50_30_ac4_ev,gpt,0.5,0.3571428571428571,0.8333333333333334,44.58902668952942
TPC-DI,Joinable,prospect_both_50_30_ac4_ev,roberta-base,0.3,0.2142857142857142,0.5,104.4925730228424
TPC-DI,Joinable,prospect_both_50_70_ac1_ev,roberta-base,0.5454545454545454,0.5,0.6,201.405821800232
TPC-DI,Joinable,prospect_both_50_70_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.4848484848484848,0.4444444444444444,0.5333333333333333,80.14181399345398
TPC-DI,Joinable,prospect_both_50_70_ac5_ev,albert-base-v2,0.4848484848484848,0.4444444444444444,0.5333333333333333,99.4513430595398
TPC-DI,Joinable,prospect_both_50_70_ac5_ev,facebook/bart-base,0.5454545454545454,0.5,0.6,408.99780201911926
TPC-DI,Joinable,prospect_both_50_70_ac5_ev,gpt,0.5454545454545454,0.5,0.6,88.38692927360535
TPC-DI,Joinable,prospect_both_50_70_ac5_ev,roberta-base,0.5454545454545454,0.5,0.6,205.2953968048096
TPC-DI,Joinable,prospect_vertical_50_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.5185185185185185,0.4375,0.6363636363636364,87.26722002029419
TPC-DI,Joinable,prospect_vertical_50_ac3_ev,albert-base-v2,0.5185185185185185,0.4375,0.6363636363636364,74.40523028373718
TPC-DI,Joinable,prospect_vertical_50_ac3_ev,facebook/bart-base,0.5185185185185185,0.4375,0.6363636363636364,306.07555389404297
TPC-DI,Joinable,prospect_vertical_50_ac3_ev,gpt,0.5185185185185185,0.4375,0.6363636363636364,68.64703106880188
TPC-DI,Joinable,prospect_vertical_50_ac3_ev,roberta-base,0.4444444444444444,0.375,0.5454545454545454,154.24281096458435
TPC-DI,Joinable,prospect_both_50_30_ac3_ev,distilbert-base-uncased,0.2,0.1428571428571428,0.3333333333333333,70.56751203536987
TPC-DI,Joinable,prospect_both_50_30_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,34.912004232406616
TPC-DI,Joinable,prospect_both_50_30_ac3_ev,albert-base-v2,0.3,0.2142857142857142,0.5,45.00060820579529
TPC-DI,Joinable,prospect_both_50_30_ac3_ev,facebook/bart-base,0.2,0.1428571428571428,0.3333333333333333,183.67834901809687
TPC-DI,Joinable,prospect_both_50_30_ac3_ev,gpt,0.3,0.2142857142857142,0.5,40.45837903022766
TPC-DI,Joinable,prospect_both_50_30_ac3_ev,roberta-base,0.3,0.2142857142857142,0.5,95.67557883262634
TPC-DI,Joinable,prospect_both_50_70_ac4_ev,distilbert-base-uncased,0.606060606060606,0.5555555555555556,0.6666666666666666,129.05742692947388
TPC-DI,Joinable,prospect_both_50_70_ac4_ev,sentence-transformers/all-MiniLM-L6-v2,0.7272727272727272,0.6666666666666666,0.8,68.66700601577759
TPC-DI,Joinable,prospect_both_50_70_ac4_ev,albert-base-v2,0.5454545454545454,0.5,0.6,88.04985117912292
TPC-DI,Joinable,prospect_both_50_70_ac4_ev,facebook/bart-base,0.5454545454545454,0.5,0.6,349.5355179309845
TPC-DI,Joinable,prospect_both_50_70_ac4_ev,gpt,0.5454545454545454,0.5,0.6,81.64441704750061
TPC-DI,Joinable,prospect_both_50_70_ac4_ev,roberta-base,0.5454545454545454,0.5,0.6,178.04180812835693
TPC-DI,Joinable,prospect_vertical_50_ac2_ev,albert-base-v2,0.5925925925925926,0.5,0.7272727272727273,72.35950827598572
TPC-DI,Joinable,prospect_vertical_50_ac2_ev,facebook/bart-base,0.8148148148148148,0.6875,1.0,297.1999862194061
TPC-DI,Joinable,prospect_vertical_50_ac2_ev,gpt,0.6666666666666666,0.5625,0.8181818181818182,63.87126588821411
TPC-DI,Joinable,prospect_vertical_50_ac2_ev,roberta-base,0.5925925925925926,0.5,0.7272727272727273,144.37812995910645
TPC-DI,Joinable,prospect_both_50_30_ac2_ev,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,181.5349178314209
TPC-DI,Joinable,prospect_both_50_30_ac2_ev,gpt,0.5,0.3571428571428571,0.8333333333333334,41.09285497665405
TPC-DI,Joinable,prospect_both_50_30_ac2_ev,roberta-base,0.4,0.2857142857142857,0.6666666666666666,86.2945499420166
TPC-DI,Joinable,prospect_vertical_1_ac1_ev,gpt,0.0,0.0,0.0,28.2939932346344
TPC-DI,Joinable,prospect_vertical_1_ac1_ev,roberta-base,0.0,0.0,0.0,53.58074593544006
TPC-DI,Joinable,prospect_vertical_1_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,24.844418048858643
TPC-DI,Joinable,prospect_vertical_1_ac5_ev,albert-base-v2,0.0,0.0,0.0,25.029660940170288
TPC-DI,Joinable,prospect_vertical_1_ac5_ev,facebook/bart-base,0.0,0.0,0.0,105.193274974823
TPC-DI,Joinable,prospect_vertical_1_ac5_ev,gpt,0.0,0.0,0.0,26.755515098571777
TPC-DI,Joinable,prospect_vertical_1_ac5_ev,roberta-base,0.0,0.0,0.0,55.750940799713135
TPC-DI,Joinable,prospect_both_50_50_ac4_ev,albert-base-v2,0.5185185185185185,0.4375,0.6363636363636364,70.19193196296692
TPC-DI,Joinable,prospect_both_50_50_ac4_ev,facebook/bart-base,0.4444444444444444,0.375,0.5454545454545454,266.47662711143494
TPC-DI,Joinable,prospect_both_50_50_ac4_ev,gpt,0.4444444444444444,0.375,0.5454545454545454,63.00856590270996
TPC-DI,Joinable,prospect_both_50_50_ac4_ev,roberta-base,0.3703703703703703,0.3125,0.4545454545454545,136.04930019378662
TPC-DI,Joinable,prospect_vertical_30_ac4_ev,roberta-base,0.3,0.2142857142857142,0.5,103.5008900165558
TPC-DI,Joinable,prospect_both_50_1_ac2_ev,albert-base-v2,0.1666666666666666,0.0909090909090909,1.0,26.33418011665344
TPC-DI,Joinable,prospect_both_50_1_ac2_ev,facebook/bart-base,0.0,0.0,0.0,113.94445419311523
TPC-DI,Joinable,prospect_both_50_1_ac2_ev,gpt,0.1666666666666666,0.0909090909090909,1.0,26.185617208480835
TPC-DI,Joinable,prospect_both_50_1_ac2_ev,roberta-base,0.0,0.0,0.0,52.81491088867188
TPC-DI,Joinable,prospect_both_50_50_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,0.4444444444444444,0.375,0.5454545454545454,58.7909517288208
TPC-DI,Joinable,prospect_both_50_50_ac1_ev,albert-base-v2,0.3703703703703703,0.3125,0.4545454545454545,63.52340602874756
TPC-DI,Joinable,prospect_both_50_50_ac1_ev,facebook/bart-base,0.5925925925925926,0.5,0.7272727272727273,260.8558669090271
TPC-DI,Joinable,prospect_both_50_50_ac1_ev,gpt,0.5185185185185185,0.4375,0.6363636363636364,60.19908308982849
TPC-DI,Joinable,prospect_both_50_50_ac1_ev,roberta-base,0.5185185185185185,0.4375,0.6363636363636364,127.43263673782349
TPC-DI,Joinable,prospect_both_50_1_ac3_ev,facebook/bart-base,0.0,0.0,0.0,102.6930181980133
TPC-DI,Joinable,prospect_both_50_1_ac3_ev,gpt,0.1666666666666666,0.0909090909090909,1.0,24.18416786193848
TPC-DI,Joinable,prospect_both_50_1_ac3_ev,roberta-base,0.0,0.0,0.0,52.16386294364929
TPC-DI,Joinable,prospect_vertical_70_ac3_ev,roberta-base,0.4242424242424242,0.3888888888888889,0.4666666666666667,198.4381718635559
TPC-DI,Joinable,prospect_both_50_1_ec_ev,distilbert-base-uncased,0.0,0.0,0.0,36.99599266052246
TPC-DI,Joinable,prospect_both_50_1_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,21.2265260219574
TPC-DI,Joinable,prospect_both_50_1_ec_ev,albert-base-v2,0.1666666666666666,0.0909090909090909,1.0,27.439368963241577
TPC-DI,Joinable,prospect_both_50_1_ec_ev,facebook/bart-base,0.0,0.0,0.0,108.84913206100464
TPC-DI,Joinable,prospect_both_50_1_ec_ev,gpt,0.1666666666666666,0.0909090909090909,1.0,28.72132968902588
TPC-DI,Joinable,prospect_both_50_1_ec_ev,roberta-base,0.0,0.0,0.0,55.2575249671936
TPC-DI,Joinable,prospect_both_50_50_ac5_ev,albert-base-v2,0.7407407407407406,0.625,0.9090909090909092,65.82539081573486
TPC-DI,Joinable,prospect_both_50_50_ac5_ev,facebook/bart-base,0.6666666666666666,0.5625,0.8181818181818182,246.46118712425232
TPC-DI,Joinable,prospect_both_50_50_ac5_ev,gpt,0.8148148148148148,0.6875,1.0,53.24411702156067
TPC-DI,Joinable,prospect_both_50_50_ac5_ev,roberta-base,0.6666666666666666,0.5625,0.8181818181818182,124.1679790019989
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac4_av,facebook/bart-base,0.6666666666666666,0.5625,0.8181818181818182,281.38702297210693
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac4_av,gpt,0.6666666666666666,0.5625,0.8181818181818182,58.89913320541382
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac4_av,roberta-base,0.2962962962962963,0.25,0.3636363636363636,136.82260394096377
TPC-DI,Semantically-Joinable,prospect_both_50_70_ec_av,facebook/bart-base,0.4848484848484848,0.4444444444444444,0.5333333333333333,340.6435897350311
TPC-DI,Semantically-Joinable,prospect_both_50_70_ec_av,gpt,0.5454545454545454,0.5,0.6,81.56668901443481
TPC-DI,Semantically-Joinable,prospect_both_50_70_ec_av,roberta-base,0.4848484848484848,0.4444444444444444,0.5333333333333333,166.93412518501282
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,sentence-transformers/all-MiniLM-L6-v2,0.5454545454545454,0.5,0.6,77.49380302429199
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,albert-base-v2,0.6666666666666666,0.6111111111111112,0.7333333333333333,95.87967491149902
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,facebook/bart-base,0.4848484848484848,0.4444444444444444,0.5333333333333333,379.43207907676697
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,gpt,0.6666666666666666,0.6111111111111112,0.7333333333333333,99.8882019519806
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac2_av,roberta-base,0.7272727272727272,0.6666666666666666,0.8,184.8672950267792
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac4_av,roberta-base,0.2,0.1428571428571428,0.3333333333333333,101.70387315750122
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,distilbert-base-uncased,0.5185185185185185,0.4375,0.6363636363636364,115.68530297279358
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,sentence-transformers/all-MiniLM-L6-v2,0.4444444444444444,0.375,0.5454545454545454,59.12108492851257
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,albert-base-v2,0.5925925925925926,0.5,0.7272727272727273,70.49178385734558
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,facebook/bart-base,0.6666666666666666,0.5625,0.8181818181818182,295.6574990749359
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,gpt,0.5925925925925926,0.5,0.7272727272727273,77.21427583694458
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac5_av,roberta-base,0.2962962962962963,0.25,0.3636363636363636,148.74486804008484
TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.5185185185185185,0.4375,0.6363636363636364,57.1824951171875
TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,albert-base-v2,0.6666666666666666,0.5625,0.8181818181818182,65.62135195732117
TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,facebook/bart-base,0.6666666666666666,0.5625,0.8181818181818182,258.9768970012665
TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,gpt,0.6666666666666666,0.5625,0.8181818181818182,63.128143072128296
TPC-DI,Semantically-Joinable,prospect_both_50_50_ec_av,roberta-base,0.5925925925925926,0.5,0.7272727272727273,129.4833438396454
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac3_av,roberta-base,0.5454545454545454,0.5,0.6,172.46100306510925
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,sentence-transformers/all-MiniLM-L6-v2,0.2,0.1428571428571428,0.3333333333333333,41.80096483230591
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,46.55825901031494
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,facebook/bart-base,0.2,0.1428571428571428,0.3333333333333333,193.5104148387909
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,gpt,0.5,0.3571428571428571,0.8333333333333334,47.91228699684143
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac5_av,roberta-base,0.3,0.2142857142857142,0.5,97.38739824295044
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac1_av,distilbert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,69.47516012191772
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac1_av,sentence-transformers/all-MiniLM-L6-v2,0.2,0.1428571428571428,0.3333333333333333,38.71229267120361
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac1_av,albert-base-v2,0.4,0.2857142857142857,0.6666666666666666,47.531949043273926
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac1_av,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,195.2865810394287
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac1_av,gpt,0.3,0.2142857142857142,0.5,48.433740854263306
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac1_av,roberta-base,0.3,0.2142857142857142,0.5,95.3790090084076
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac3_av,facebook/bart-base,0.5185185185185185,0.4375,0.6363636363636364,291.3035671710968
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac3_av,gpt,0.5925925925925926,0.5,0.7272727272727273,70.05486178398132
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac3_av,roberta-base,0.5925925925925926,0.5,0.7272727272727273,143.7276430130005
TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,23.53731417655945
TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,albert-base-v2,0.0,0.0,0.0,24.07662081718445
TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,facebook/bart-base,0.0,0.0,0.0,105.06653094291688
TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,gpt,0.0,0.0,0.0,24.166141986846924
TPC-DI,Semantically-Joinable,prospect_vertical_1_ec_av,roberta-base,0.0,0.0,0.0,52.23585104942322
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac1_av,distilbert-base-uncased,0.0,0.0,0.0,41.25474905967712
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac1_av,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,20.50006604194641
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac1_av,albert-base-v2,0.0,0.0,0.0,24.95581078529358
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac1_av,facebook/bart-base,0.0,0.0,0.0,104.15297198295592
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac1_av,gpt,0.1666666666666666,0.0909090909090909,1.0,26.255483150482178
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac1_av,roberta-base,0.0,0.0,0.0,52.48149108886719
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac5_av,facebook/bart-base,0.0,0.0,0.0,113.9719099998474
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac5_av,gpt,0.1666666666666666,0.0909090909090909,1.0,28.029730081558228
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac5_av,roberta-base,0.1666666666666666,0.0909090909090909,1.0,51.094000816345215
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac4_av,gpt,0.1666666666666666,0.0909090909090909,1.0,34.47395181655884
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac4_av,roberta-base,0.0,0.0,0.0,52.2780020236969
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac2_av,facebook/bart-base,0.5185185185185185,0.4375,0.6363636363636364,293.5717351436615
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac2_av,gpt,0.5185185185185185,0.4375,0.6363636363636364,65.84936094284058
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac2_av,roberta-base,0.6666666666666666,0.5625,0.8181818181818182,143.988450050354
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac4_av,gpt,0.606060606060606,0.5555555555555556,0.6666666666666666,92.8895001411438
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac4_av,roberta-base,0.5454545454545454,0.5,0.6,197.5191869735717
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,facebook/bart-base,0.3,0.2142857142857142,0.5,205.07552480697632
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,gpt,0.1,0.0714285714285714,0.1666666666666666,46.29772186279297
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,roberta-base,0.1,0.0714285714285714,0.1666666666666666,101.13136267662048
TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,39.71765494346619
TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,albert-base-v2,0.4,0.2857142857142857,0.6666666666666666,37.48162889480591
TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,159.67159605026245
TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,gpt,0.5,0.3571428571428571,0.8333333333333334,37.06790804862976
TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,roberta-base,0.4,0.2857142857142857,0.6666666666666666,79.47110986709595
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,distilbert-base-uncased,0.4444444444444444,0.375,0.5454545454545454,99.89394617080688
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,sentence-transformers/all-MiniLM-L6-v2,0.4444444444444444,0.375,0.5454545454545454,51.587621212005615
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,albert-base-v2,0.5185185185185185,0.4375,0.6363636363636364,64.26359701156616
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,facebook/bart-base,0.3703703703703703,0.3125,0.4545454545454545,260.92128705978394
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,gpt,0.6666666666666666,0.5625,0.8181818181818182,61.64234900474548
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,roberta-base,0.5185185185185185,0.4375,0.6363636363636364,129.2353708744049
TPC-DI,Semantically-Joinable,prospect_both_50_1_ec_av,distilbert-base-uncased,0.0,0.0,0.0,35.8465838432312
TPC-DI,Semantically-Joinable,prospect_both_50_1_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,20.588902235031128
TPC-DI,Semantically-Joinable,prospect_both_50_1_ec_av,albert-base-v2,0.1666666666666666,0.0909090909090909,1.0,24.845359802246094
TPC-DI,Semantically-Joinable,prospect_both_50_1_ec_av,facebook/bart-base,0.0,0.0,0.0,104.6198468208313
TPC-DI,Semantically-Joinable,prospect_both_50_1_ec_av,gpt,0.1666666666666666,0.0909090909090909,1.0,27.33179974555969
TPC-DI,Semantically-Joinable,prospect_both_50_1_ec_av,roberta-base,0.0,0.0,0.0,52.68346095085144
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac3_av,roberta-base,0.5454545454545454,0.5,0.6,175.91230535507202
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,distilbert-base-uncased,0.3,0.2142857142857142,0.5,80.60881900787354
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,sentence-transformers/all-MiniLM-L6-v2,0.2,0.1428571428571428,0.3333333333333333,41.93250608444214
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,albert-base-v2,0.3,0.2142857142857142,0.5,50.560027837753296
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,facebook/bart-base,0.0,0.0,0.0,215.82324981689453
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,gpt,0.1,0.0714285714285714,0.1666666666666666,58.1605281829834
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,roberta-base,0.0,0.0,0.0,106.6380968093872
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,bert-base-uncased,0.8148148148148148,0.6875,1.0,141.74009084701538
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,distilbert-base-uncased,0.8148148148148148,0.6875,1.0,82.87722611427307
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,sentence-transformers/all-MiniLM-L6-v2,0.6666666666666666,0.5625,0.8181818181818182,50.37730264663696
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,albert-base-v2,0.8148148148148148,0.6875,1.0,60.0214900970459
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,facebook/bart-base,0.8148148148148148,0.6875,1.0,242.39942598342896
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,gpt,0.8148148148148148,0.6875,1.0,59.18413496017456
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac1_av,roberta-base,0.7407407407407406,0.625,0.9090909090909092,127.81922888755798
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac2_av,roberta-base,0.0,0.0,0.0,54.1728241443634
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,sentence-transformers/all-MiniLM-L6-v2,0.5185185185185185,0.4375,0.6363636363636364,59.34536910057068
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,albert-base-v2,0.3703703703703703,0.3125,0.4545454545454545,64.03622102737427
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,facebook/bart-base,0.3703703703703703,0.3125,0.4545454545454545,255.0828127861023
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,gpt,0.8148148148148148,0.6875,1.0,64.30999517440796
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,roberta-base,0.5925925925925926,0.5,0.7272727272727273,126.15635299682616
TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,albert-base-v2,0.6666666666666666,0.5625,0.8181818181818182,80.12830686569214
TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,facebook/bart-base,0.4444444444444444,0.375,0.5454545454545454,296.0510160923004
TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,gpt,0.4444444444444444,0.375,0.5454545454545454,75.24910020828247
TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,roberta-base,0.7407407407407406,0.625,0.9090909090909092,145.32204699516296
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac2_av,facebook/bart-base,0.606060606060606,0.5555555555555556,0.6666666666666666,327.67143392562866
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac2_av,gpt,0.606060606060606,0.5555555555555556,0.6666666666666666,82.51328372955322
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac2_av,roberta-base,0.4848484848484848,0.4444444444444444,0.5333333333333333,160.61595606803894
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac4_av,albert-base-v2,0.3,0.2142857142857142,0.5,53.73460626602173
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac4_av,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,228.79968309402463
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac4_av,gpt,0.3,0.2142857142857142,0.5,56.07636618614197
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac4_av,roberta-base,0.2,0.1428571428571428,0.3333333333333333,118.3801610469818
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac5_av,roberta-base,0.0,0.0,0.0,58.42043995857239
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac1_av,facebook/bart-base,0.0,0.0,0.0,120.36001896858215
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac1_av,gpt,0.0,0.0,0.0,27.743683099746704
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac1_av,roberta-base,0.0,0.0,0.0,62.01874089241028
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac2_av,sentence-transformers/all-MiniLM-L6-v2,0.5,0.3571428571428571,0.8333333333333334,40.80812215805054
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac2_av,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,47.04199719429016
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac2_av,facebook/bart-base,0.6,0.4285714285714285,1.0,201.57571411132807
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac2_av,gpt,0.5,0.3571428571428571,0.8333333333333334,48.66195487976074
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac2_av,roberta-base,0.4,0.2857142857142857,0.6666666666666666,93.44055008888245
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac3_av,gpt,0.3703703703703703,0.3125,0.4545454545454545,74.20237112045288
TPC-DI,Semantically-Joinable,prospect_vertical_50_ac3_av,roberta-base,0.3703703703703703,0.3125,0.4545454545454545,144.57098507881165
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,distilbert-base-uncased,0.606060606060606,0.5555555555555556,0.6666666666666666,141.99475598335266
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,sentence-transformers/all-MiniLM-L6-v2,0.6666666666666666,0.6111111111111112,0.7333333333333333,78.11664581298828
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,albert-base-v2,0.7272727272727272,0.6666666666666666,0.8,97.59678196907043
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,facebook/bart-base,0.7272727272727272,0.6666666666666666,0.8,425.1144859790802
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,gpt,0.6666666666666666,0.6111111111111112,0.7333333333333333,88.6059467792511
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,roberta-base,0.606060606060606,0.5555555555555556,0.6666666666666666,189.5391228199005
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,albert-base-v2,0.5,0.3571428571428571,0.8333333333333334,45.57241082191467
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,facebook/bart-base,0.2,0.1428571428571428,0.3333333333333333,187.4071111679077
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,gpt,0.5,0.3571428571428571,0.8333333333333334,42.97494292259216
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,roberta-base,0.2,0.1428571428571428,0.3333333333333333,91.26554608345032
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,facebook/bart-base,0.4848484848484848,0.4444444444444444,0.5333333333333333,321.7242259979248
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,gpt,0.6666666666666666,0.6111111111111112,0.7333333333333333,75.53074502944946
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,roberta-base,0.4242424242424242,0.3888888888888889,0.4666666666666667,157.21154594421387
TPC-DI,Unionable,prospect_horizontal_50_ec_ev,roberta-base,0.8181818181818182,0.8181818181818182,0.8181818181818182,254.9820590019226
TPC-DI,Unionable,prospect_horizontal_50_ac5_av,gpt,0.7272727272727273,0.7272727272727273,0.7272727272727273,120.64615607261658
TPC-DI,Unionable,prospect_horizontal_50_ac5_av,roberta-base,0.5454545454545454,0.5454545454545454,0.5454545454545454,254.92415499687195
